id,user_name,license,image_url,latitude,longitude,scientific_name,common_name,taxon_family_name
73652142,Milo Pyne,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/120269506/medium.jpg,36.1347083333,-78.84105,Obolaria virginica,pennywort,Gentianaceae
73665585,Daniel Washburn,CC-BY,https://static.inaturalist.org/photos/120292436/medium.jpeg,35.808145,-78.6786469722,Orontium aquaticum,Golden Club,Araceae
73666130,Daniel Washburn,CC-BY,https://static.inaturalist.org/photos/120293080/medium.jpeg,35.8078799722,-78.678758,Aphyllon uniflorum,one-flowered cancer-root,Orobanchaceae
73672162,Daniel Washburn,CC-BY,https://static.inaturalist.org/photos/120302889/medium.jpeg,35.8081919722,-78.678876,Leucojum vernum,Spring Snowflake,Amaryllidaceae
73672389,Daniel Washburn,CC-BY,https://static.inaturalist.org/photos/120303275/medium.jpeg,35.8079395997,-78.6780511997,Hexastylis minor,little heartleaf,Aristolochiaceae
73714434,Ty Smith,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/120380697/medium.jpg,35.1532485889,-79.3700932921,Hexastylis sorriei,Sandhills Heartleaf,Aristolochiaceae
73716482,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/120384904/medium.jpg,35.7614966667,-78.7723383333,Aquilegia canadensis,red columbine,Ranunculaceae
73716530,Stephanie Webster,,https://static.inaturalist.org/photos/120385011/medium.jpg,36.0296107971,-80.2313734235,Trillium erectum,red trillium,Melanthiaceae
73733271,Julie Thomson,,https://static.inaturalist.org/photos/120415237/medium.jpg,35.4327478777,-82.7856870777,Hexastylis rhombiformis,French Broad heartleaf,Aristolochiaceae
73738386,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/120423929/medium.jpeg,35.3304466102,-82.9080436783,Galanthus nivalis,common snowdrop,Amaryllidaceae
73740855,Tammy Thielemann,,https://static.inaturalist.org/photos/120429228/medium.jpeg,35.483237978,-82.5075951219,Prosartes maculata,spotted mandarin,Liliaceae
73777417,brenda_sanchez,,https://static.inaturalist.org/photos/120484554/medium.jpg,35.9136777,-79.0384265,Viola palmata,palm violet,Violaceae
73784145,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/120509208/medium.jpg,35.7599748759,-78.6787187881,Obolaria virginica,pennywort,Gentianaceae
73802298,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/120540780/medium.jpeg,35.7364472222,-82.6694361111,Cercis canadensis,eastern redbud,Fabaceae
73812995,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/120565103/medium.jpg,35.845255,-82.8435833333,Polygaloides paucifolia,fringed polygala,Polygalaceae
73859669,"",CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/120643034/medium.jpg,35.6438527909,-79.1192034853,Zephyranthes atamasco,Atamasco Lily,Amaryllidaceae
73859977,Lori Owenby,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/120640602/medium.jpeg,35.7215273,-81.1152044,Trillium catesbaei,bashful wakerobin,Melanthiaceae
73874329,"",CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/120668662/medium.jpg,35.6392238207,-79.1204550906,Acer floridanum,southern sugar maple,Sapindaceae
73901082,Austin Pursley,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/120708773/medium.jpeg,34.7212083333,-76.96918,Drosera intermedia,spoonleaf sundew,Droseraceae
73969906,Andi,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/120860145/medium.jpg,36.0957857408,-79.8643988372,Hydrocotyle sibthorpioides,Sibthorp's Pennywort,Araliaceae
73971782,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/120840579/medium.jpeg,35.7387446148,-82.4285257357,Shortia galacifolia,Oconee bells,Diapensiaceae
73980124,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/120850541/medium.jpeg,35.3320612449,-82.2855415938,Trillium simile,jewelled wakerobin,Melanthiaceae
73985665,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/120865511/medium.jpg,35.8882866667,-82.7856966667,Iris verna,Dwarf Iris,Iridaceae
73986248,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/126069200/medium.jpeg,35.38259589,-83.09450041,Pedicularis canadensis,Canadian lousewort,Orobanchaceae
73998402,Mickey Jo Sorrell,CC-BY-NC,https://static.inaturalist.org/photos/120887529/medium.jpg,35.7867616667,-78.7745216667,Krigia dandelion,Potato Dandelion,Asteraceae
74012990,Joy Elaine Shuck,,https://static.inaturalist.org/photos/120915851/medium.jpeg,35.1002347538,-81.020443663,Thalictrum thalictroides,rue anemone,Ranunculaceae
74033670,,,https://static.inaturalist.org/photos/120953153/medium.jpg,35.9255906417,-79.0382146331,Osmorhiza longistylis,aniseroot,Apiaceae
74036008,Austin Pursley,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/120955425/medium.jpeg,35.0282066667,-77.1359733333,Podophyllum peltatum,mayapple,Berberidaceae
74036011,Austin Pursley,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/120955498/medium.jpeg,35.0287,-77.1356383333,Podophyllum peltatum,mayapple,Berberidaceae
74078982,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121030439/medium.jpg,36.1408069604,-81.6364706827,Stellaria pubera,star chickweed,Caryophyllaceae
74083073,David Govatski,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121037519/medium.jpg,35.3592333333,-83.928405,Stellaria pubera,star chickweed,Caryophyllaceae
74093305,Matt Stansberry,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121055894/medium.jpg,35.985595,-79.4439783333,Stellaria pubera,star chickweed,Caryophyllaceae
74118127,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121102074/medium.jpg,35.5805502865,-80.5262620394,Sambucus canadensis,American black elderberry,Viburnaceae
74186910,Rene Kimray,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/121214955/medium.jpeg,35.798468,-80.467322,Stellaria pubera,star chickweed,Caryophyllaceae
74190025,Austin Pursley,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/121222212/medium.jpeg,35.0314933333,-77.13772,Aquilegia canadensis,red columbine,Ranunculaceae
74190031,Austin Pursley,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/121222674/medium.jpeg,35.032235,-77.1383783333,Cornus florida,flowering dogwood,Cornaceae
74227479,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121293214/medium.jpg,35.9905166667,-79.4382383333,Galearis spectabilis,showy orchis,Orchidaceae
74237062,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121309665/medium.jpg,35.632477524,-82.5080253095,Calycanthus floridus,Carolina sweetshrub,Calycanthaceae
74248539,Cameron Prybol,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121604705/medium.jpg,35.8430466667,-78.742425,Vicia caroliniana,Carolina Vetch,Fabaceae
74273257,"",CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/121368767/medium.jpg,35.8996563954,-79.0311231636,Uvularia perfoliata,perfoliate bellwort,Colchicaceae
74296693,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121408888/medium.jpg,35.8478631011,-78.7641437573,Cypripedium parviflorum,yellow lady's slipper,Orchidaceae
74323313,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121457098/medium.jpg,35.6078616667,-82.4578083333,Stellaria pubera,star chickweed,Caryophyllaceae
74376291,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121550318/medium.jpeg,34.5952888889,-77.4589833333,Asimina parviflora,Small-Flower Pawpaw,Annonaceae
74380074,Carol Ann McCormick,,https://static.inaturalist.org/photos/121557111/medium.jpg,36.0068664675,-79.7076062033,Symplocarpus foetidus,Eastern Skunk Cabbage,Araceae
74433349,Milo Pyne,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121647919/medium.jpg,36.0620695,-78.9635916667,Kalmia latifolia,mountain laurel,Ericaceae
74437655,Jennifer Louise Wiggen,,https://static.inaturalist.org/photos/121654848/medium.jpg,35.9885616667,-78.927855,Geranium carolinianum,Carolina crane's-bill,Geraniaceae
74442490,Scott Morris,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/121663389/medium.jpg,35.6547857356,-82.4393213355,Thalictrum thalictroides,rue anemone,Ranunculaceae
74447037,,,https://static.inaturalist.org/photos/121670881/medium.jpg,35.6030005801,-83.4294960154,Trillium catesbaei,bashful wakerobin,Melanthiaceae
74455999,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121686822/medium.jpg,35.4785119393,-82.6310484566,Elaeagnus umbellata,autumn olive,Elaeagnaceae
74461699,Gage Sutton,,https://static.inaturalist.org/photos/121696897/medium.jpg,35.1082028333,-81.0170361667,Geranium carolinianum,Carolina crane's-bill,Geraniaceae
74463386,,,https://static.inaturalist.org/photos/121699909/medium.jpg,35.919925,-78.9235616667,Zephyranthes atamasco,Atamasco Lily,Amaryllidaceae
74465355,Alexis W,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121703646/medium.jpeg,35.3655319593,-79.9659895152,Hexastylis minor,little heartleaf,Aristolochiaceae
74479374,"",CC-BY-NC,https://static.inaturalist.org/photos/121730402/medium.jpg,35.2153783333,-82.33577,Micranthes careyana,Carey's Saxifrage,Saxifragaceae
74479522,Alan Weakley,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121730799/medium.jpg,35.2152940825,-82.3342322362,Micranthes micranthidifolia,Lettuceleaf Saxifrage,Saxifragaceae
74480577,Alan Weakley,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121733118/medium.jpg,35.2177477644,-82.3324963019,Medeola virginiana,Cucumber Root,Liliaceae
74481797,"",CC-BY-NC,https://static.inaturalist.org/photos/121735332/medium.jpg,35.2163,-82.3327166667,Stellaria pubera,star chickweed,Caryophyllaceae
74531761,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121822492/medium.jpg,36.0178709238,-82.3866203433,Polygaloides paucifolia,fringed polygala,Polygalaceae
74538281,Austin Pursley,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/121830041/medium.jpeg,34.7390433333,-76.9538333333,Drosera capillaris,Pink Sundew,Droseraceae
74542263,Roger Shaw,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/121837138/medium.jpeg,34.7813863761,-76.8792468233,Calopogon barbatus,Bearded Grasspink,Orchidaceae
74551308,Alan Weakley,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121855885/medium.jpg,35.1427250423,-82.7416558026,Oxydendrum arboreum,sourwood,Ericaceae
74555373,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121863201/medium.jpeg,35.1121246,-80.9782317,Parthenocissus quinquefolia,Virginia creeper,Vitaceae
74561802,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121889703/medium.jpg,36.1648166667,-81.50965,Iris verna,Dwarf Iris,Iridaceae
74564550,Andrew Bowden,,https://static.inaturalist.org/photos/121879345/medium.jpeg,35.144548,-83.5480241,Thalictrum thalictroides,rue anemone,Ranunculaceae
74571596,Ken Kneidel,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/121892651/medium.jpeg,35.0499889322,-79.6630524683,Sarracenia flava,yellow pitcher plant,Sarraceniaceae
74572986,Nicki Cagle,CC-BY-NC,https://static.inaturalist.org/photos/121895346/medium.jpg,36.0619453574,-78.966131229,Claytonia virginica,Virginia spring beauty,Montiaceae
74573012,Nicki Cagle,CC-BY-NC,https://static.inaturalist.org/photos/121895385/medium.jpg,36.0505456038,-78.8001647219,Cypripedium parviflorum,yellow lady's slipper,Orchidaceae
74573089,Seema Sheth,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121891552/medium.jpeg,36.0619444444,-78.9616666667,Aphyllon uniflorum,one-flowered cancer-root,Orobanchaceae
74573093,Seema Sheth,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121892081/medium.jpeg,36.0521443864,-78.9343521333,Cypripedium parviflorum,yellow lady's slipper,Orchidaceae
74573125,Seema Sheth,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121894169/medium.jpeg,36.0627444444,-78.9604916667,Zephyranthes atamasco,Atamasco Lily,Amaryllidaceae
74578088,Jillian Kern,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121904178/medium.jpg,35.96885,-78.9662333333,Hexastylis arifolia,little brown jug,Aristolochiaceae
74578257,Jillian Kern,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/121904500/medium.jpg,35.969025,-78.9663616667,Andersonglossum virginianum,wild comfrey,Boraginaceae
74583506,peter_r,,https://static.inaturalist.org/photos/121914051/medium.jpg,36.1645138333,-78.9662333333,Andersonglossum virginianum,wild comfrey,Boraginaceae
74613183,Ben Berry,,https://static.inaturalist.org/photos/121968622/medium.jpeg,35.9044055556,-82.7893805556,Viola pedata,bird's foot violet,Violaceae
74613351,Ben Berry,,https://static.inaturalist.org/photos/121968732/medium.jpeg,35.9072416667,-82.7918611111,Polygaloides paucifolia,fringed polygala,Polygalaceae
74627143,Roger Shaw,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/121992757/medium.jpeg,36.0435071131,-78.9605427668,Cypripedium parviflorum,yellow lady's slipper,Orchidaceae
74644782,Joy Elaine Shuck,,https://static.inaturalist.org/photos/122022803/medium.jpeg,35.6117221668,-81.6830240563,Stellaria pubera,star chickweed,Caryophyllaceae
74646755,Patricia Dew,,https://static.inaturalist.org/photos/122026155/medium.jpeg,34.1740111111,-77.8932555556,Drosera capillaris,Pink Sundew,Droseraceae
74657302,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122044075/medium.jpg,35.2336848914,-82.5782623291,Stellaria pubera,star chickweed,Caryophyllaceae
74672402,"",CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/122070116/medium.jpg,35.7267991923,-79.1032789557,Hypoxis hirsuta,yellow star grass,Hypoxidaceae
74675623,Ken Kneidel,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/122075682/medium.jpg,35.0417528333,-79.6221166667,Persea palustris,Swamp Bay,Lauraceae
74684863,Jenna Matlin,,https://static.inaturalist.org/photos/122092132/medium.jpeg,36.0592041,-79.3080681997,Podophyllum peltatum,mayapple,Berberidaceae
74690694,Katie Stupar,,https://static.inaturalist.org/photos/122102663/medium.jpg,35.1043666667,-75.9890883333,Gaillardia pulchella,Indian blanket,Asteraceae
74698816,Alan Weakley,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122117550/medium.jpg,35.1756821588,-82.6355697701,Gaylussacia baccata,black huckleberry,Ericaceae
74699049,Alan Weakley,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122117878/medium.jpg,35.1795641742,-82.6349904668,Iris verna smalliana,Inland Dwarf Iris,Iridaceae
74704720,Armin Weise,CC-BY-NC,https://static.inaturalist.org/photos/122123764/medium.jpg,35.1463564887,-83.0300379649,Capnoides sempervirens,rock harlequin,Papaveraceae
74741733,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122194760/medium.jpg,35.9813983273,-78.9469836094,Oxalis debilis,Largeflower pink-sorrel,Oxalidaceae
74745433,,,https://static.inaturalist.org/photos/122201336/medium.jpg,36.0593917401,-78.9653990427,Stellaria pubera,star chickweed,Caryophyllaceae
74745543,Noah Fleming,,https://static.inaturalist.org/photos/122201437/medium.jpeg,36.062184,-78.9655779722,Glechoma hederacea,ground-ivy,Lamiaceae
74745989,"",CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/122201993/medium.jpg,35.7259031092,-79.1019959486,Rhododendron periclymenoides,Pinxter Flower,Ericaceae
74746055,"",CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/122202213/medium.jpg,35.7260037975,-79.1020423658,Kalmia latifolia,mountain laurel,Ericaceae
74752289,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122213537/medium.jpeg,35.7973,-82.684,Packera aurea,golden ragwort,Asteraceae
74755394,"",CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/122218957/medium.jpg,35.7260927849,-79.1023858739,Vaccinium stamineum,deerberry,Ericaceae
74764101,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122234440/medium.jpg,35.31977,-83.96308,Stellaria pubera,star chickweed,Caryophyllaceae
74780073,Aeran Coughlin,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122261465/medium.jpg,36.1975439913,-78.9267346485,Cypripedium parviflorum,yellow lady's slipper,Orchidaceae
74780900,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122262921/medium.jpeg,35.9513535711,-79.0405777617,Coreopsis auriculata,lobed coreopsis,Asteraceae
74795670,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122290724/medium.jpg,34.3198109262,-77.7580869913,Hexastylis arifolia,little brown jug,Aristolochiaceae
74797853,Madison Tesh,,https://static.inaturalist.org/photos/122295090/medium.jpg,35.7628783333,-78.6833116667,Stellaria pubera,star chickweed,Caryophyllaceae
74861257,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122405100/medium.jpg,35.7988414797,-82.6596198956,Trillium recurvatum,prairie trillium,Melanthiaceae
74873394,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122426090/medium.jpg,34.2319466333,-77.8595379594,Hexastylis arifolia,little brown jug,Aristolochiaceae
74873772,Connor Burns,,https://static.inaturalist.org/photos/122426629/medium.jpeg,34.23190335,-77.8594981,Hexastylis arifolia,little brown jug,Aristolochiaceae
74880831,Joel Schlaudt,,https://static.inaturalist.org/photos/122439082/medium.jpeg,35.66340305,-83.00524122,Stellaria pubera,star chickweed,Caryophyllaceae
74934175,Jen Knight,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122533826/medium.jpeg,35.3853959,-83.1278732,Micranthes micranthidifolia,Lettuceleaf Saxifrage,Saxifragaceae
74968883,,,https://static.inaturalist.org/photos/122592218/medium.jpg,36.0860873,-78.8475216,Clematis ochroleuca,Curlyheads,Ranunculaceae
74985183,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122620632/medium.jpg,35.7101848883,-82.6056565155,Dicentra cucullaria,Dutchman's breeches,Papaveraceae
75031014,Liza Schillo,,https://static.inaturalist.org/photos/122703305/medium.jpg,35.606445,-82.5200633333,Stellaria pubera,star chickweed,Caryophyllaceae
75050673,Lori Owenby,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122713379/medium.jpg,35.7363516838,-81.0744195994,Trillium rugelii,southern nodding wakerobin,Melanthiaceae
75169438,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122943302/medium.jpeg,35.7362722222,-82.6655166667,Trillium rugelii,southern nodding wakerobin,Melanthiaceae
75187576,Nora,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122973440/medium.jpeg,36.1746333333,-78.9593388889,Iris cristata,dwarf crested iris,Iridaceae
75194591,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122985817/medium.jpg,35.8176211291,-82.1455260235,Pedicularis canadensis,Canadian lousewort,Orobanchaceae
75207720,Joseph Bradish,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123006775/medium.jpeg,35.55897901,-82.89621937,Viola pedata,bird's foot violet,Violaceae
75209522,,,https://static.inaturalist.org/photos/123009925/medium.jpg,35.25685,-82.2830366667,Thalictrum thalictroides,rue anemone,Ranunculaceae
75215946,Nate Hawkins,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123020900/medium.jpeg,35.1604083889,-82.6048293056,Viola pedata,bird's foot violet,Violaceae
75216807,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123022460/medium.jpg,36.3015283333,-80.525825,Vicia caroliniana,Carolina Vetch,Fabaceae
75229066,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123043988/medium.jpg,36.3943716667,-81.0694416667,Micranthes virginiensis,Virginia saxifrage,Saxifragaceae
75234859,Becky,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/123053968/medium.jpg,35.1175195,-80.28277,Nuttallanthus canadensis,blue toadflax,Plantaginaceae
75260707,Todd Council,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123099209/medium.jpeg,35.8903371111,-78.5828898056,Arisaema triphyllum,Jack-in-the-Pulpit,Araceae
75261850,Todd Council,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123101311/medium.jpeg,35.8911165278,-78.5786707778,Chrysogonum virginianum,Green-and-gold,Asteraceae
75268694,Todd Council,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123114256/medium.jpg,35.8912783132,-78.5840652863,Salvia lyrata,lyreleaf sage,Lamiaceae
75271303,Gage Sutton,,https://static.inaturalist.org/photos/123118900/medium.jpg,33.9633666667,-77.926405,Melilotus albus,White Sweetclover,Fabaceae
75309895,Jeff Steele,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123190310/medium.jpg,35.4112383333,-83.4965833333,Stellaria pubera,star chickweed,Caryophyllaceae
75315647,JK Spooner,,https://static.inaturalist.org/photos/123204576/medium.jpg,35.727129397,-78.2061203477,Hexastylis minor,little heartleaf,Aristolochiaceae
75330031,"",CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/123224474/medium.jpg,35.7378970064,-79.1138215292,Aphyllon uniflorum,one-flowered cancer-root,Orobanchaceae
75330175,"",CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/123224680/medium.jpg,35.7374784839,-79.1134325149,Kalmia latifolia,mountain laurel,Ericaceae
75330353,"",CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/123224979/medium.jpg,35.6150254097,-79.1373037508,Phacelia covillei,Coville's phacelia,Boraginaceae
75353249,Fred Gibbs,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123265507/medium.jpeg,35.4936269722,-82.6146629722,Convallaria majalis,European lily of the valley,Asparagaceae
75361609,Jeff Steele,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123280495/medium.jpg,35.4648966667,-83.43425,Micranthes micranthidifolia,Lettuceleaf Saxifrage,Saxifragaceae
75369110,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123293996/medium.jpg,35.3612366667,-82.51227,Stellaria pubera,star chickweed,Caryophyllaceae
75372539,Becky,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/123300175/medium.jpg,35.1343638333,-80.2455883333,Antennaria plantaginifolia,plantain-leaved pussytoes,Asteraceae
75388304,Jimena Golcher-Benavides,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123329197/medium.jpg,35.9945833333,-81.8423533333,Iris verna,Dwarf Iris,Iridaceae
75389508,Jimena Golcher-Benavides,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123331437/medium.jpg,35.99335,-81.8256833333,Stellaria pubera,star chickweed,Caryophyllaceae
75427226,Daniel Withrow,,https://static.inaturalist.org/photos/123400266/medium.jpg,35.5945386774,-82.5653734164,Myriophyllum aquaticum,Parrot's feather,Haloragaceae
75480628,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123494503/medium.jpeg,35.8204080416,-78.4803254162,Chrysogonum virginianum,Green-and-gold,Asteraceae
75542883,Silas Powell,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123606012/medium.jpeg,36.255752,-81.839192,Silene virginica,fire pink,Caryophyllaceae
75560744,Joel Schlaudt,,https://static.inaturalist.org/photos/123636711/medium.jpeg,35.72104749,-82.63571424,Sedum ternatum,woodland stonecrop,Crassulaceae
75578241,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123665630/medium.jpg,35.4050666667,-82.93992,Galearis spectabilis,showy orchis,Orchidaceae
75594941,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123694270/medium.jpg,35.3893666667,-80.7871466667,Trifolium incarnatum,crimson clover,Fabaceae
75631903,Amy C,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123763239/medium.jpeg,35.9505277778,-78.8255444444,Lonicera sempervirens,coral honeysuckle,Caprifoliaceae
75642325,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123780051/medium.jpg,35.9575716667,-82.55313,Pedicularis canadensis,Canadian lousewort,Orobanchaceae
75655194,Denise Williams,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123800581/medium.jpeg,35.8951757986,-81.7112549096,Asarum rosei,Rose's heartleaf,Aristolochiaceae
75669364,Jeff Steele,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123824942/medium.jpg,35.4997166667,-82.6024633333,Thalictrum thalictroides,rue anemone,Ranunculaceae
75683924,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123849053/medium.jpg,35.5094033333,-83.303345,Trillium erectum,red trillium,Melanthiaceae
75690136,Mark Connolly,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123859329/medium.jpg,35.571825,-82.9843683333,Viburnum prunifolium,Blackhaw,Viburnaceae
75702793,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123880923/medium.jpg,35.9063116667,-82.7622966667,Trillium erectum album,White-flowered Red Trillium,Melanthiaceae
75729800,Ann Walter-Fromson,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123926142/medium.jpeg,35.3354111111,-82.7602083333,Erigeron pulchellus,robin's-plantain,Asteraceae
75894365,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/124182742/medium.jpeg,35.6400054571,-77.8820861944,Modiola caroliniana,Carolina Bristlemallow,Malvaceae
75932546,Adrianne Chang,,https://static.inaturalist.org/photos/124243246/medium.jpg,35.4793526382,-82.6019390669,Aphyllon uniflorum,one-flowered cancer-root,Orobanchaceae
75966314,Charles Pilson,,https://static.inaturalist.org/photos/124297730/medium.jpg,35.860845,-78.6634916667,Ficaria verna,lesser celandine,Ranunculaceae
75983869,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/124326248/medium.jpg,35.4503833333,-82.71,Stellaria pubera,star chickweed,Caryophyllaceae
76252018,Mark Connolly,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/124739339/medium.jpeg,35.8977966,-78.711833,Modiola caroliniana,Carolina Bristlemallow,Malvaceae
76279136,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/124782220/medium.jpg,35.9592257208,-78.443475226,Acer rubrum,red maple,Sapindaceae
76302703,Nicki Cagle,CC-BY-NC,https://static.inaturalist.org/photos/124833708/medium.jpg,36.1663695,-78.9619533333,Thalictrum thalictroides,rue anemone,Ranunculaceae
76321113,"",CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/124846504/medium.jpg,35.6357950702,-79.1163245112,Galium circaezans,licorice bedstraw,Rubiaceae
76323853,"",CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/124851831/medium.jpg,35.6413049553,-79.1140391561,Hesperostipa spartea,porcupine needlegrass,Poaceae
